issue_d,loan_amnt,int_rate,grade,sub_grade,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,total_acc,revol_bal,revol_util,loan_status,default_ind,age_of_loan_months,term_months,emp_length_num,emp_length_num_missing
2016-03-01,12000.0,8.39,B,B1,MORTGAGE,94000.0,Source Verified,credit_card,KS,18.33,0.0,2.0,15.0,27.0,8735.0,23.7,Fully Paid,0,34,60,10,0
2015-11-01,3000.0,7.89,A,A5,RENT,110000.0,Verified,other,NJ,4.03,0.0,0.0,8.0,17.0,6184.0,78.3,Fully Paid,0,38,36,0,0
2016-08-01,15000.0,14.49,C,C4,RENT,65000.0,Source Verified,debt_consolidation,MD,13.66,1.0,1.0,11.0,33.0,4728.0,54.3,Charged Off,1,29,36,0,0
2018-06-01,3500.0,16.46,C,C5,MORTGAGE,24000.0,Verified,debt_consolidation,AR,24.55,0.0,0.0,8.0,23.0,7853.0,68.3,Current,0,7,36,10,1
2015-08-01,6000.0,11.53,B,B5,MORTGAGE,35000.0,Verified,debt_consolidation,IN,22.05,0.0,2.0,6.0,12.0,5681.0,39.2,Fully Paid,0,41,36,1,0
2017-02-01,35000.0,12.74,C,C1,OWN,90000.0,Source Verified,home_improvement,NY,10.17,0.0,0.0,15.0,22.0,8384.0,15.9,Current,0,23,60,1,0
2015-11-01,7000.0,13.18,C,C3,MORTGAGE,35000.0,Source Verified,home_improvement,FL,27.06,0.0,2.0,12.0,24.0,7068.0,46.2,Fully Paid,0,38,36,9,0
2015-07-01,15000.0,5.32,A,A1,MORTGAGE,75000.0,Not Verified,debt_consolidation,VA,15.25,0.0,0.0,11.0,25.0,18497.0,32.5,Fully Paid,0,42,36,3,0
2018-11-01,35000.0,11.8,B,B4,MORTGAGE,35000.0,Source Verified,debt_consolidation,TX,85.53,0.0,1.0,7.0,9.0,7426.0,15.9,Current,0,2,60,10,1
2015-03-01,12550.0,15.61,D,D1,OWN,30000.0,Verified,debt_consolidation,IN,15.04,0.0,1.0,12.0,25.0,709.0,3.6,Fully Paid,0,46,36,10,0
2017-04-01,20000.0,27.49,F,F5,RENT,65000.0,Verified,debt_consolidation,SC,24.87,0.0,0.0,19.0,37.0,30978.0,99.0,Current,0,21,36,10,0
2015-07-01,11000.0,12.29,C,C1,MORTGAGE,105000.0,Not Verified,medical,OH,25.92,0.0,0.0,19.0,37.0,59815.0,71.4,Fully Paid,0,42,60,10,0
2016-07-01,7200.0,13.99,C,C3,RENT,35000.0,Verified,moving,NH,20.58,0.0,2.0,11.0,11.0,1162.0,11.3,Fully Paid,0,30,36,0,0
2017-08-01,13000.0,7.21,A,A3,RENT,75000.0,Not Verified,debt_consolidation,NV,33.95,0.0,2.0,21.0,31.0,7667.0,23.7,Current,0,17,36,10,0
2018-06-01,8000.0,11.05,B,B4,RENT,63000.0,Source Verified,credit_card,CA,19.3,0.0,1.0,10.0,15.0,7337.0,28.3,Charged Off,1,7,36,1,0
2018-06-01,30000.0,13.06,C,C1,MORTGAGE,65000.0,Source Verified,debt_consolidation,FL,4.47,0.0,0.0,9.0,11.0,12651.0,49.8,Current,0,7,60,8,0
2017-10-01,31425.0,14.08,C,C3,RENT,127000.0,Source Verified,debt_consolidation,TN,15.2,1.0,0.0,12.0,20.0,30739.0,38.7,Fully Paid,0,15,60,9,0
2018-09-01,12000.0,7.21,A,A3,RENT,80000.0,Source Verified,debt_consolidation,NY,15.59,0.0,0.0,6.0,16.0,12154.0,62.6,Current,0,4,36,5,0
2018-08-01,10000.0,16.14,C,C4,MORTGAGE,65000.0,Not Verified,home_improvement,NJ,5.56,0.0,0.0,12.0,18.0,7404.0,35.9,Current,0,5,36,10,0
2017-08-01,30000.0,12.62,C,C1,MORTGAGE,151700.0,Verified,debt_consolidation,TX,21.1,0.0,0.0,12.0,23.0,40178.0,83.5,Current,0,17,36,6,0
2017-05-01,21475.0,9.93,B,B2,MORTGAGE,65000.0,Not Verified,debt_consolidation,MO,28.97,0.0,0.0,16.0,29.0,18518.0,39.2,Current,0,20,36,2,0
2017-09-01,25000.0,13.59,C,C2,MORTGAGE,115755.0,Source Verified,debt_consolidation,VA,23.2,0.0,0.0,18.0,45.0,23626.0,29.6,Current,0,16,60,7,0
2017-04-01,14900.0,5.32,A,A1,MORTGAGE,70000.0,Source Verified,credit_card,CA,8.99,0.0,0.0,28.0,46.0,15493.0,14.4,Current,0,21,36,10,0
2018-11-01,10000.0,11.8,B,B4,OWN,85000.0,Not Verified,credit_card,AR,12.33,0.0,1.0,10.0,25.0,9493.0,41.3,Current,0,2,60,2,0
2017-07-01,5200.0,11.99,B,B5,MORTGAGE,65000.0,Not Verified,credit_card,NY,26.38,0.0,1.0,13.0,33.0,33041.0,91.0,Fully Paid,0,18,36,0,0
2016-06-01,16000.0,5.32,A,A1,RENT,70000.0,Verified,home_improvement,TX,22.56,0.0,0.0,15.0,32.0,3256.0,7.0,Fully Paid,0,31,36,8,0
2016-08-01,2600.0,12.79,C,C1,RENT,87000.0,Verified,major_purchase,CO,17.81,0.0,0.0,13.0,24.0,22473.0,62.9,Fully Paid,0,29,36,10,0
2016-05-01,1200.0,11.47,B,B5,RENT,51000.0,Source Verified,major_purchase,AL,14.38,2.0,0.0,10.0,17.0,7381.0,48.9,Current,0,32,36,10,0
2015-12-01,5000.0,14.48,C,C5,RENT,23000.0,Verified,other,VA,27.18,0.0,0.0,13.0,16.0,5456.0,26.5,Charged Off,1,37,36,7,0
2016-04-01,16800.0,11.47,B,B5,OWN,40000.0,Verified,debt_consolidation,CA,4.09,0.0,0.0,3.0,5.0,4976.0,41.5,Charged Off,1,33,36,10,0
2015-08-01,4000.0,8.18,B,B1,RENT,31296.0,Verified,debt_consolidation,AK,29.38,0.0,0.0,10.0,12.0,2211.0,7.2,Fully Paid,0,41,36,5,0
2018-04-01,35000.0,10.9,B,B4,RENT,210000.0,Source Verified,credit_card,CA,13.38,0.0,1.0,15.0,28.0,47461.0,65.8,Charged Off,1,9,60,4,0
2017-07-01,20000.0,12.62,C,C1,MORTGAGE,77000.0,Not Verified,debt_consolidation,NY,34.32,1.0,0.0,28.0,53.0,45835.0,65.7,Current,0,18,36,10,0
2017-07-01,20000.0,14.08,C,C3,MORTGAGE,105000.0,Not Verified,credit_card,IL,25.36,1.0,0.0,28.0,38.0,45043.0,70.8,Current,0,18,60,10,0
2015-01-01,12025.0,11.99,B,B5,MORTGAGE,49500.0,Source Verified,debt_consolidation,IN,21.12,0.0,0.0,12.0,24.0,2513.0,8.8,Fully Paid,0,48,60,0,0
2017-08-01,9000.0,26.3,E,E5,RENT,60000.0,Not Verified,major_purchase,CA,1.66,0.0,1.0,4.0,5.0,1449.0,26.8,Current,0,17,36,6,0
2016-09-01,30000.0,14.49,C,C4,MORTGAGE,60000.0,Source Verified,major_purchase,NY,6.06,0.0,0.0,5.0,11.0,167.0,1.2,Current,0,28,36,10,0
2015-09-01,30000.0,9.99,B,B3,OWN,60000.0,Source Verified,debt_consolidation,ME,33.34,0.0,0.0,30.0,39.0,27533.0,27.0,Current,0,40,60,2,0
2016-06-01,12000.0,11.47,B,B5,MORTGAGE,50000.0,Source Verified,credit_card,TX,29.24,0.0,1.0,14.0,24.0,7057.0,44.1,Fully Paid,0,31,36,4,0
2015-09-01,7800.0,13.99,C,C4,MORTGAGE,56000.0,Source Verified,other,MD,4.41,0.0,0.0,8.0,13.0,5086.0,73.7,Charged Off,1,40,36,5,0
2015-04-01,3000.0,9.99,B,B3,MORTGAGE,50000.0,Not Verified,car,UT,14.09,0.0,0.0,9.0,18.0,4517.0,35.3,Fully Paid,0,45,36,3,0
2016-06-01,12000.0,7.39,A,A4,MORTGAGE,95000.0,Verified,debt_consolidation,CA,8.02,1.0,1.0,14.0,35.0,11012.0,48.5,Fully Paid,0,31,36,10,0
2018-04-01,29000.0,7.96,A,A5,RENT,126000.0,Source Verified,other,NJ,5.91,0.0,2.0,6.0,11.0,3000.0,26.3,Current,0,9,36,1,0
2018-03-01,10000.0,7.97,A,A5,MORTGAGE,31000.0,Source Verified,other,FL,26.56,0.0,1.0,9.0,14.0,11945.0,18.1,Fully Paid,0,10,36,10,0
2015-04-01,8200.0,17.86,D,D5,RENT,65000.0,Source Verified,other,AZ,23.87,0.0,0.0,7.0,21.0,2314.0,49.2,Charged Off,1,45,36,1,0
2017-02-01,1000.0,7.99,A,A5,RENT,40500.0,Verified,debt_consolidation,CO,10.93,0.0,0.0,9.0,17.0,1420.0,37.4,Fully Paid,0,23,36,10,0
2017-09-01,8000.0,12.62,C,C1,RENT,42000.0,Source Verified,credit_card,MI,22.73,0.0,0.0,18.0,27.0,7867.0,20.2,Fully Paid,0,16,36,5,0
2015-03-01,20000.0,12.69,C,C2,RENT,175000.0,Source Verified,house,CA,17.93,0.0,0.0,14.0,51.0,8440.0,19.5,Late (16-30 days),0,46,60,1,0
2015-10-01,15400.0,9.99,B,B3,RENT,40000.0,Verified,credit_card,MO,21.0,0.0,0.0,8.0,10.0,10041.0,65.6,Fully Paid,0,39,36,1,0
2015-10-01,14000.0,13.99,C,C4,MORTGAGE,40000.0,Source Verified,debt_consolidation,OK,29.22,0.0,1.0,17.0,34.0,12595.0,50.8,Charged Off,1,39,60,1,0
2018-10-01,10000.0,20.89,D,D4,MORTGAGE,135000.0,Source Verified,debt_consolidation,SC,15.8,1.0,1.0,17.0,28.0,18511.0,45.5,Current,0,3,36,10,0
2017-05-01,10000.0,9.44,B,B1,OWN,35000.0,Verified,debt_consolidation,AZ,31.28,0.0,0.0,11.0,17.0,9380.0,28.9,Fully Paid,0,20,36,5,0
2017-01-01,24000.0,26.24,E,E5,MORTGAGE,74000.0,Verified,debt_consolidation,NC,30.72,0.0,0.0,11.0,33.0,13226.0,83.2,Late (31-120 days),1,24,60,7,0
2015-09-01,9000.0,14.65,C,C5,RENT,67400.0,Verified,debt_consolidation,AZ,30.98,0.0,3.0,19.0,38.0,10832.0,46.3,Charged Off,1,40,36,10,0
2016-02-01,17000.0,5.32,A,A1,MORTGAGE,110000.0,Not Verified,credit_card,NY,10.52,0.0,0.0,14.0,20.0,14870.0,17.1,Fully Paid,0,35,36,10,0
2018-12-01,15000.0,13.56,C,C1,MORTGAGE,40000.0,Source Verified,debt_consolidation,LA,25.35,0.0,0.0,5.0,11.0,3632.0,37.4,Current,0,1,36,10,0
2018-11-01,26125.0,16.14,C,C4,RENT,280000.0,Verified,debt_consolidation,CO,8.89,0.0,0.0,9.0,20.0,101368.90000000014,81.9,Current,0,2,36,10,0
2016-07-01,15000.0,10.49,B,B3,MORTGAGE,166000.0,Source Verified,debt_consolidation,FL,13.16,0.0,1.0,18.0,20.0,29215.0,61.2,Charged Off,1,30,36,3,0
2018-12-01,15000.0,18.94,D,D2,RENT,65000.0,Source Verified,debt_consolidation,CA,11.8,0.0,0.0,14.0,18.0,13278.0,56.0,Current,0,1,60,8,0
2018-10-01,15000.0,7.21,A,A3,MORTGAGE,90000.0,Not Verified,credit_card,VA,8.09,0.0,1.0,14.0,15.0,10587.0,17.7,Current,0,3,36,4,0
2015-06-01,5000.0,14.65,C,C5,RENT,48000.0,Verified,debt_consolidation,MD,15.18,0.0,3.0,15.0,18.0,1292.0,16.6,Charged Off,1,43,36,10,0
2018-11-01,5000.0,16.14,C,C4,RENT,52000.0,Source Verified,debt_consolidation,MI,18.26,0.0,0.0,9.0,10.0,1742.0,25.6,Current,0,2,36,3,0
2015-01-01,8000.0,14.99,C,C5,RENT,40000.0,Source Verified,debt_consolidation,KS,27.09,0.0,0.0,9.0,14.0,16899.0,97.1,Fully Paid,0,48,36,2,0
2017-10-01,16000.0,17.09,D,D1,MORTGAGE,35000.0,Source Verified,home_improvement,OH,30.79,2.0,1.0,15.0,24.0,21147.0,75.8,Current,0,15,60,7,0
2018-07-01,30000.0,18.45,D,D2,MORTGAGE,90000.0,Source Verified,home_improvement,ND,7.23,0.0,0.0,13.0,16.0,18283.0,54.9,Current,0,6,36,3,0
2017-08-01,2350.0,7.97,A,A5,RENT,57000.0,Not Verified,debt_consolidation,VA,12.04,0.0,0.0,7.0,11.0,3739.0,18.2,Fully Paid,0,17,36,5,0
2015-03-01,8000.0,7.89,A,A5,RENT,66000.0,Verified,debt_consolidation,MI,8.56,0.0,1.0,9.0,35.0,4984.0,13.0,Charged Off,1,46,36,10,0
2017-02-01,6800.0,7.99,A,A5,RENT,60000.0,Not Verified,debt_consolidation,AL,23.3,0.0,0.0,8.0,15.0,16471.0,61.5,Current,0,23,36,10,0
2017-05-01,8000.0,10.49,B,B2,RENT,80000.0,Source Verified,debt_consolidation,CA,26.57,0.0,0.0,9.0,19.0,16555.0,87.6,Fully Paid,0,20,36,6,0
2016-04-01,10000.0,6.97,A,A3,MORTGAGE,103000.0,Not Verified,credit_card,CT,14.31,0.0,0.0,16.0,31.0,68459.0,64.3,Fully Paid,0,33,36,10,0
2015-12-01,7500.0,13.18,C,C3,MORTGAGE,75000.0,Source Verified,other,MA,28.39,4.0,1.0,15.0,35.0,71970.0,56.9,Fully Paid,0,37,36,10,0
2015-05-01,24000.0,15.61,D,D1,RENT,80000.0,Verified,other,CA,7.11,0.0,1.0,12.0,16.0,10904.0,54.2,Fully Paid,0,44,36,3,0
2015-07-01,11000.0,6.24,A,A2,MORTGAGE,44000.0,Not Verified,debt_consolidation,GA,8.16,0.0,0.0,12.0,21.0,9263.0,18.6,Fully Paid,0,42,36,10,0
2016-11-01,26400.0,17.99,D,D2,MORTGAGE,55000.0,Source Verified,credit_card,MI,21.25,1.0,0.0,8.0,23.0,13315.0,57.9,Fully Paid,0,26,36,10,0
2016-07-01,7000.0,10.99,B,B4,MORTGAGE,88900.0,Not Verified,debt_consolidation,VA,9.08,2.0,0.0,8.0,29.0,7770.0,58.9,Current,0,30,36,8,0
2015-01-01,6000.0,9.49,B,B2,MORTGAGE,38000.0,Source Verified,credit_card,PA,20.63,0.0,2.0,17.0,38.0,8887.0,41.3,Fully Paid,0,48,36,1,0
2018-10-01,25000.0,22.35,D,D5,RENT,130000.0,Source Verified,debt_consolidation,CA,11.0,0.0,0.0,12.0,26.0,6676.0,17.9,Fully Paid,0,3,60,3,0
2016-03-01,18000.0,12.99,C,C2,RENT,100000.0,Verified,debt_consolidation,AZ,18.29,0.0,1.0,12.0,26.0,22270.0,63.4,Fully Paid,0,34,36,10,0
2016-03-01,8325.0,9.75,B,B3,RENT,36500.0,Not Verified,debt_consolidation,WA,25.06,0.0,0.0,9.0,18.0,418.0,2.6,Fully Paid,0,34,36,10,0
2017-02-01,18000.0,10.49,B,B2,OWN,250000.0,Source Verified,credit_card,IL,7.18,1.0,0.0,16.0,38.0,15149.0,11.8,Current,0,23,60,7,0
2017-06-01,7200.0,11.99,B,B5,MORTGAGE,40000.0,Verified,debt_consolidation,GA,20.49,0.0,0.0,9.0,11.0,13647.0,65.3,Current,0,19,36,10,0
2016-02-01,12000.0,8.39,B,B1,MORTGAGE,90000.0,Verified,debt_consolidation,CT,29.32,0.0,0.0,22.0,43.0,75942.0,61.0,Current,0,35,60,10,0
2016-06-01,10000.0,5.32,A,A1,MORTGAGE,175000.0,Not Verified,debt_consolidation,MO,13.3,0.0,0.0,17.0,55.0,14514.0,34.1,Fully Paid,0,31,36,10,0
2018-03-01,18100.0,17.47,D,D1,RENT,78000.0,Verified,credit_card,TX,30.0,0.0,0.0,9.0,14.0,17746.0,87.0,Current,0,10,36,10,0
2016-02-01,31075.0,16.29,D,D1,RENT,85000.0,Verified,credit_card,CO,26.2,0.0,0.0,7.0,14.0,25999.0,100.0,Fully Paid,0,35,36,1,0
2015-09-01,14000.0,11.53,B,B5,MORTGAGE,48000.0,Source Verified,credit_card,CA,12.58,0.0,0.0,11.0,12.0,17277.0,55.7,Fully Paid,0,40,36,1,0
2017-04-01,6000.0,12.74,C,C1,RENT,104000.0,Verified,debt_consolidation,NY,14.26,0.0,0.0,11.0,22.0,21078.0,84.3,Charged Off,1,21,36,10,0
2018-01-01,24000.0,27.49,F,F5,MORTGAGE,36000.0,Source Verified,credit_card,HI,31.5,0.0,0.0,8.0,15.0,4245.0,22.3,Charged Off,1,12,60,1,0
2017-12-01,19000.0,20.0,D,D4,MORTGAGE,62000.0,Source Verified,debt_consolidation,MD,14.69,0.0,0.0,26.0,29.0,19064.0,56.1,Late (16-30 days),0,13,60,9,0
2015-06-01,5600.0,12.29,C,C1,MORTGAGE,35000.0,Not Verified,debt_consolidation,UT,26.37,1.0,0.0,8.0,10.0,4279.0,91.0,Fully Paid,0,43,36,3,0
2016-07-01,5500.0,12.79,C,C1,MORTGAGE,40000.0,Verified,debt_consolidation,TX,12.9,1.0,1.0,10.0,10.0,6125.0,38.5,Fully Paid,0,30,36,8,0
2016-02-01,14000.0,8.39,B,B1,MORTGAGE,140000.0,Source Verified,debt_consolidation,CO,21.65,4.0,0.0,13.0,50.0,34760.0,86.7,Fully Paid,0,35,36,10,0
2018-04-01,10000.0,11.98,B,B5,MORTGAGE,45000.0,Not Verified,credit_card,GA,22.05,0.0,1.0,10.0,15.0,4720.0,14.5,Current,0,9,60,5,0
2016-08-01,18400.0,8.99,B,B1,RENT,55000.0,Not Verified,debt_consolidation,TN,19.81,0.0,0.0,8.0,20.0,19209.0,78.4,Current,0,29,36,4,0
2017-11-01,10000.0,13.59,C,C2,RENT,32000.0,Not Verified,credit_card,IL,12.9,0.0,0.0,7.0,20.0,6579.0,52.2,Current,0,14,36,4,0
2018-12-01,8000.0,8.81,A,A5,RENT,70000.0,Source Verified,debt_consolidation,NY,10.77,0.0,0.0,19.0,22.0,8118.0,13.3,Current,0,1,36,2,0
2016-01-01,27500.0,10.78,B,B4,RENT,71672.0,Not Verified,debt_consolidation,NH,22.36,0.0,0.0,10.0,18.0,17679.0,88.4,Fully Paid,0,36,36,10,0
2017-09-01,4800.0,9.93,B,B2,OWN,280000.0,Source Verified,other,NV,12.38,0.0,0.0,15.0,27.0,59730.0,80.0,Fully Paid,0,16,36,10,0
2018-12-01,10000.0,16.91,C,C5,RENT,75000.0,Source Verified,credit_card,NY,10.94,0.0,2.0,7.0,11.0,4212.0,42.1,Current,0,1,36,10,0
2015-07-01,30000.0,9.99,B,B3,MORTGAGE,68000.0,Verified,debt_consolidation,FL,12.23,0.0,0.0,18.0,41.0,16477.0,54.2,Fully Paid,0,42,36,5,0
2018-08-01,25000.0,10.47,B,B2,MORTGAGE,80000.0,Source Verified,debt_consolidation,TN,24.27,0.0,1.0,14.0,27.0,21182.0,86.8,Current,0,5,36,3,0
2016-08-01,17000.0,6.99,A,A2,OWN,60000.0,Source Verified,credit_card,FL,20.67,0.0,0.0,19.0,26.0,16980.0,35.1,Charged Off,1,29,36,9,0
2015-07-01,8000.0,7.89,A,A5,MORTGAGE,72000.0,Source Verified,other,MA,16.27,0.0,0.0,7.0,21.0,9506.0,42.8,Fully Paid,0,42,36,5,0
2017-05-01,12000.0,20.0,D,D4,MORTGAGE,54000.0,Source Verified,debt_consolidation,NY,13.93,1.0,0.0,7.0,12.0,11578.0,42.7,Fully Paid,0,20,36,10,1
2016-03-01,6000.0,9.75,B,B3,RENT,100000.0,Not Verified,debt_consolidation,KY,13.56,1.0,1.0,12.0,27.0,8818.0,44.3,Fully Paid,0,34,36,10,0
2018-08-01,20000.0,25.34,E,E3,RENT,18708.0,Verified,other,NY,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Current,0,5,60,10,1
2016-10-01,11000.0,13.99,C,C3,MORTGAGE,90000.0,Not Verified,debt_consolidation,CO,11.21,0.0,0.0,7.0,9.0,9874.0,64.5,Current,0,27,60,8,0
2015-12-01,32000.0,15.41,D,D1,MORTGAGE,40000.0,Verified,debt_consolidation,WI,47.31,1.0,1.0,16.0,28.0,13550.0,62.2,Fully Paid,0,37,60,2,0
2015-05-01,10000.0,6.68,A,A3,MORTGAGE,70000.0,Verified,debt_consolidation,FL,10.1,0.0,0.0,10.0,36.0,8019.0,39.9,Fully Paid,0,44,36,10,1
2017-07-01,2200.0,12.62,C,C1,OWN,35000.0,Not Verified,debt_consolidation,WI,4.97,0.0,2.0,10.0,25.0,1341.0,4.1,Fully Paid,0,18,36,2,0
2018-10-01,16000.0,15.02,C,C3,RENT,33000.0,Source Verified,credit_card,CA,29.09,0.0,0.0,8.0,25.0,14849.0,68.1,Fully Paid,0,3,36,10,0
2018-07-01,12000.0,16.14,C,C4,MORTGAGE,45000.0,Source Verified,debt_consolidation,TN,31.49,0.0,0.0,12.0,17.0,3961.0,34.4,Current,0,6,36,10,0
2018-12-01,20000.0,18.94,D,D2,RENT,55000.0,Source Verified,debt_consolidation,MI,22.65,0.0,0.0,23.0,24.0,9629.0,43.2,Current,0,1,60,1,0
2016-08-01,21000.0,21.49,D,D5,RENT,60000.0,Source Verified,credit_card,NY,20.9,1.0,0.0,8.0,18.0,17018.0,54.5,Charged Off,1,29,60,10,0
2016-09-01,13900.0,21.49,D,D5,RENT,48500.0,Not Verified,debt_consolidation,DE,11.63,1.0,1.0,9.0,22.0,6751.0,54.0,Fully Paid,0,28,36,10,1
2017-05-01,40000.0,9.44,B,B1,RENT,220000.0,Verified,home_improvement,TX,11.26,0.0,1.0,24.0,30.0,13756.0,16.6,Fully Paid,0,20,36,4,0
2015-07-01,12800.0,9.17,B,B2,OWN,113000.0,Source Verified,credit_card,OK,8.21,0.0,0.0,8.0,14.0,11150.0,64.1,Fully Paid,0,42,36,10,0
2015-12-01,16000.0,20.99,E,E5,MORTGAGE,60000.0,Source Verified,debt_consolidation,TN,14.9,0.0,2.0,9.0,31.0,5313.0,64.0,Fully Paid,0,37,60,1,0
2017-12-01,20000.0,7.97,A,A5,OWN,110000.0,Not Verified,home_improvement,KY,7.58,0.0,0.0,7.0,8.0,8400.0,30.8,Charged Off,1,13,36,3,0
2017-04-01,6500.0,10.49,B,B2,OWN,165000.0,Source Verified,debt_consolidation,NY,10.22,1.0,3.0,15.0,34.0,23831.0,46.0,Current,0,21,36,10,0
2015-07-01,9600.0,12.29,C,C1,MORTGAGE,56000.0,Verified,credit_card,FL,11.77,0.0,2.0,11.0,17.0,4639.0,22.9,Fully Paid,0,42,36,10,1
2016-08-01,10000.0,15.59,C,C5,MORTGAGE,113000.0,Verified,credit_card,VA,19.5,0.0,1.0,17.0,48.0,17519.0,74.9,Fully Paid,0,29,36,10,0
2016-07-01,19600.0,24.99,E,E4,MORTGAGE,75000.0,Verified,home_improvement,AL,7.62,0.0,0.0,8.0,9.0,15983.0,64.2,Current,0,30,60,3,0
2017-10-01,20000.0,11.99,B,B5,MORTGAGE,53400.0,Verified,debt_consolidation,AL,24.56,1.0,0.0,12.0,25.0,14746.0,77.6,Current,0,15,36,10,0
2018-11-01,1800.0,11.8,B,B4,MORTGAGE,75000.0,Not Verified,credit_card,CA,0.4,0.0,0.0,2.0,10.0,670.0,89.0,Current,0,2,36,10,0
2016-11-01,3000.0,8.24,B,B1,MORTGAGE,150000.0,Source Verified,major_purchase,PA,18.93,0.0,1.0,12.0,24.0,32169.0,53.8,Fully Paid,0,26,36,5,0
2018-06-01,7000.0,10.56,B,B3,MORTGAGE,95000.0,Not Verified,debt_consolidation,CA,3.21,1.0,1.0,14.0,31.0,4844.0,16.7,Fully Paid,0,7,36,10,0
2017-10-01,22000.0,20.0,D,D4,RENT,69000.0,Not Verified,debt_consolidation,FL,30.21,0.0,0.0,9.0,12.0,21475.0,65.1,Current,0,15,36,7,0
2018-08-01,13000.0,12.73,B,B5,RENT,31200.0,Source Verified,debt_consolidation,AZ,28.35,0.0,0.0,15.0,20.0,17954.0,40.3,Current,0,5,36,7,0
2016-05-01,8000.0,11.99,C,C1,MORTGAGE,42000.0,Source Verified,debt_consolidation,PA,5.46,0.0,0.0,7.0,24.0,4916.0,63.8,Current,0,32,36,2,0
2017-03-01,6000.0,11.39,B,B3,RENT,65000.0,Source Verified,credit_card,CA,3.31,0.0,0.0,5.0,6.0,5939.0,43.7,Current,0,22,36,0,0
2017-11-01,22950.0,21.45,D,D5,MORTGAGE,55000.0,Source Verified,debt_consolidation,FL,12.07,0.0,0.0,9.0,13.0,5629.0,23.6,Charged Off,1,14,36,7,0
2016-03-01,15000.0,11.99,C,C1,RENT,132000.0,Not Verified,credit_card,FL,31.24,0.0,1.0,12.0,35.0,15581.0,67.2,Current,0,34,36,10,0
2017-03-01,10000.0,10.49,B,B2,MORTGAGE,55000.0,Not Verified,credit_card,WA,9.99,0.0,0.0,5.0,14.0,11021.0,43.7,Fully Paid,0,22,36,8,0
2018-02-01,7800.0,16.02,C,C5,MORTGAGE,40000.0,Source Verified,debt_consolidation,TN,20.48,0.0,0.0,11.0,13.0,5228.0,13.0,Current,0,11,36,4,0
2018-08-01,5000.0,12.73,B,B5,MORTGAGE,64620.0,Verified,home_improvement,NC,25.74,2.0,0.0,8.0,42.0,0.0,0.0,Current,0,5,36,10,1
2018-12-01,15000.0,10.72,B,B2,MORTGAGE,108000.0,Not Verified,other,NJ,17.92,0.0,1.0,9.0,40.0,11695.0,29.6,Current,0,1,60,4,0
2018-12-01,12800.0,11.8,B,B4,OWN,29000.0,Source Verified,credit_card,AR,3.64,0.0,0.0,4.0,8.0,130.0,2.9,Current,0,1,36,10,1
2018-03-01,4000.0,9.92,B,B2,RENT,69996.0,Source Verified,major_purchase,NJ,9.38,0.0,0.0,10.0,29.0,5723.0,14.2,Fully Paid,0,10,36,3,0
2016-09-01,5000.0,11.49,B,B5,MORTGAGE,107000.0,Not Verified,credit_card,VA,0.8,0.0,0.0,6.0,21.0,3551.0,19.0,Fully Paid,0,28,36,10,0
2018-07-01,10000.0,16.91,C,C5,RENT,35065.0,Source Verified,debt_consolidation,CA,29.33,0.0,0.0,15.0,23.0,15383.0,40.5,Current,0,6,36,1,0
2018-02-01,40000.0,11.99,B,B5,MORTGAGE,110000.0,Source Verified,credit_card,NV,8.76,0.0,0.0,12.0,23.0,42073.0,46.4,Current,0,11,60,2,0
2018-01-01,17500.0,9.44,B,B1,OWN,72800.0,Not Verified,debt_consolidation,CA,10.4,0.0,0.0,6.0,16.0,1033.0,3.5,Charged Off,1,12,60,9,0
2016-06-01,36000.0,9.16,B,B2,MORTGAGE,95000.0,Source Verified,debt_consolidation,MN,18.76,0.0,0.0,9.0,17.0,8616.0,27.0,Fully Paid,0,31,36,10,0
2016-07-01,21000.0,27.49,F,F4,MORTGAGE,50000.0,Verified,other,OK,22.42,0.0,1.0,5.0,8.0,3135.0,78.4,Charged Off,1,30,60,2,0
2015-04-01,24000.0,9.99,B,B3,MORTGAGE,112000.0,Source Verified,debt_consolidation,CO,15.69,0.0,1.0,8.0,25.0,19315.0,82.9,Current,0,45,60,3,0
2018-10-01,10000.0,14.47,C,C2,MORTGAGE,80000.0,Source Verified,debt_consolidation,IN,24.6,0.0,0.0,13.0,23.0,8818.0,82.4,Current,0,3,36,2,0
2018-06-01,39850.0,11.05,B,B4,MORTGAGE,50000.0,Verified,credit_card,PA,69.56,0.0,0.0,23.0,58.0,64933.0,64.7,Current,0,7,36,4,0
2015-04-01,5000.0,9.17,B,B2,RENT,110000.0,Not Verified,debt_consolidation,FL,14.8,0.0,0.0,6.0,10.0,6626.0,44.5,Fully Paid,0,45,36,2,0
2017-03-01,35000.0,18.99,D,D3,RENT,70000.0,Source Verified,major_purchase,CA,9.12,0.0,0.0,13.0,21.0,27262.0,20.3,Late (31-120 days),1,22,36,10,0
2018-04-01,27000.0,10.9,B,B4,MORTGAGE,95000.0,Source Verified,debt_consolidation,MA,12.08,0.0,0.0,10.0,22.0,11279.0,70.5,Current,0,9,60,4,0
2016-03-01,8000.0,9.75,B,B3,RENT,77727.0,Source Verified,debt_consolidation,KY,2.47,0.0,2.0,7.0,15.0,4442.0,45.3,Fully Paid,0,34,36,10,0
